875	enjoy/VBP/9	1	1	joy	indian communist	a lot
1986622	expect/VBP/19	1649	2090	anticipation	both the United States and Hong Kong , note a `` major escalation '' ,	that trend to increase
1986636	fear/VBP/4 that/IN/5	597	830	fear	the Europeans	, the asian market will be close again ,
1986831	expect/VBP/19	1650	2091	anticipation	both the United States and Hong Kong , note a `` major escalation '' ,	that trend to increase
1986835	fear/VBP/3	598	831	fear	US official	the FBI has been increase its presence
1987136	expect/VBP/2	1651	2092	anticipation	we	the Palestinian Authority to continue all
1987221	predict/VBP/6	181	272	anticipation	poll	will be the last performance
1987222	predict/VBP/3 that/IN/4	182	273	anticipation	all opinion poll	the conservative government will be oust , end Clarke 's time
1988369	expect/VBP/2	1652	2094	anticipation	we	the Palestinian Authority to give its all
1988409	expect/VBP/2	1653	2095	anticipation	we	the Palestinian Authority to continue all
1989107	expect/VBP/1	317	440	anticipation	people	real drama
1989191	enjoy/VBP/4	156	219	joy	the french first divsion	a weekend
1989805	be/VBP/2 just/RB/3 glad/JJ/4	210	242	joy	I	to get consider
1990535	expect/VBP/2 that/IN/3	1654	2098	anticipation	I	we will see result
1991691	be/VBP/1 glad/JJ/2	211	243	joy	I	I 'm not do the actual race
1994063	dislike/VBP/9	21	24	disgust	all the villain	he
1994279	be/VBP/2 happy/JJ/3	437	1215	joy	I	to be a part
1994288	be/VBP/3 afraid/JJ/4 of/IN/5	52	75	fear	many civilian	we
1994611	expect/VBP/6	1655	2099	anticipation	they	30,000 pilgrim , mostly Croat Catholics , to journey to sarajevo , join a further 10,000 expect
1994653	expect/VBP/4	318	442	anticipation	we	they
1995149	fear/VBP/24	379	1210	fear	they	reprisal
1995166	fear/VBP/7	380	1211	fear	the Serbs	reprisal
1995190	fear/VBP/8 that/IN/9	599	832	fear	the big concern : the Inuit	a independent Quebec may not allow
1995305	predict/VBP/1	183	274	anticipation	analyst	India face a period
1995525	fear/VBP/3	381	1213	fear	poll they	reprisal
1995741	be/VBP/7 just/RB/8 happy/JJ/9	438	1217	joy	I	to be here and feel as good
1995796	be/VBP/2 glad/JJ/3	212	244	joy	I	the French are come
1995812	fear/VBP/6	600	833	fear	they	the Moslems , stick , will be tempt to go back , currently being re-equipped ,
1995871	expect/VBP/2	1656	2101	anticipation	I	Brcko to be a Serb town
1995956	expect/VBP/2	1657	2102	anticipation	you	someone to start sack people
1996064	expect/VBP/2	1658	2103	anticipation	we	it to arrive any day now
1996130	be/VBP/2 happy/JJ/3	439	1218	joy	I	to see
1996237	predict/VBP/17 that/IN/18	184	275	anticipation	trader	China , Pakistan and India could import
1996857	predict/VBP/1	185	276	anticipation	analyst	India face a period
1997335	be/VBP/2 just/RB/3 happy/JJ/4	440	1219	joy	I	to be here and feel as good
1997391	be/VBP/6 very/RB/7 happy/JJ/8 that/IN/9	441	1220	joy	we	the government has go
1997515	be/VBP/7 just/RB/8 happy/JJ/9	442	1221	joy	I	to be here and feel as good
1997681	be/VBP/2 just/RB/3 happy/JJ/4	443	1223	joy	I	to be here and feel as good
1998152	fear/VBP/27	382	1215	fear	the prospect	reprisal
1998863	fear/VBP/10	601	834	fear	they	they domestic game will collapse
1998883	expect/VBP/11	1659	2105	anticipation	we	that to rise
1998925	be/VBP/37 very/RB/38 happy/JJ/39 that/IN/40	444	1224	joy	we	the government has go
1999123	await/VBP/9	125	141	anticipation	other hurdle involve the ` Okinawa problem '	the government
1999255	be/VBP/2 afraid/JJ/3 that/IN/4	166	254	fear	I	dozen be afraid to go home and feel terrorize
1999778	expect/VBP/5	1660	2106	anticipation	I	to break up
1999861	expect/VBP/27	1661	2107	anticipation	they	to do well
1999993	expect/VBP/2	1662	2108	anticipation	philippine police	to break up more and arrest they member
2000058	expect/VBP/25	319	444	anticipation	we	a large increase
2000428	expect/VBP/2	1663	2110	anticipation	philippine police	to break up more and arrest they member
2000645	be/VBP/2 glad/JJ/3 that/IN/4	213	245	joy	I	we have be able to play a part
2001227	expect/VBP/11	1664	2111	anticipation	we	that to rise
2001653	dislike/VBP/9	22	25	disgust	many here	chewer ' habit
2002869	fear/VBP/22	383	1217	fear	lawmaker	the loss
2004213	fear/VBP/22	384	1218	fear	lawmaker	the loss
2004436	expect/VBP/2	1665	2112	anticipation	Airport official	the new terminal to reduce delay
2004505	expect/VBP/3	1666	2113	anticipation	none	to catch Woods
2004731	fear/VBP/14	385	1219	fear	the United States -- and the other four Security Council member --	the United States -- and the other four Security Council member --
2005050	expect/VBP/3	1667	2114	anticipation	none	to catch Woods
2005318	enjoy/VBP/12	157	220	joy	most	better economic fundamental
2005487	await/VBP/20	126	142	anticipation	another 118	they turn
2005615	await/VBP/17	127	143	anticipation	Papua New Guinea and 2,500 angry soldier	a judge 's verdict
2006176	expect/VBP/3	320	445	anticipation	tomorrow	the best weather
2006229	await/VBP/15	128	144	anticipation	Chun and Roh , ,	a final ruling
2006506	fear/VBP/2	386	1220	fear	subcontractor	massive bankruptcy
2007107	await/VBP/15	129	145	anticipation	Chun and Roh , ,	a final ruling
2008791	be/VBP/2 glad/JJ/3	214	247	joy	I	it pay off handsomely
2008897	be/VBP/3 really/RB/4 happy/JJ/5	445	1228	joy	we people	today to celebrate Biju
2009648	enjoy/VBP/17	158	221	joy	they	about 50 percent
2011369	expect/VBP/2	1668	2116	anticipation	I	the election will be annul
2011835	predict/VBP/1 that/IN/2	186	278	anticipation	analyst	North Sea production will peak , spur on
2012956	be/VBP/9 happy/JJ/10	446	1235	joy	I	to have be able to win
2012957	enjoy/VBP/11	66	288	joy	I	come here
2013274	expect/VBP/4	1669	2117	anticipation	NOL and APL official	to finalize the merger this year
2013781	expect/VBP/4	1670	2118	anticipation	NOL and APL official	to finalize the merger this year
2014305	expect/VBP/5 that/IN/6	1671	2119	anticipation	we	the trend will be sustain
2015270	fear/VBP/11	602	836	fear	136 day and expert	grow demand will only worsen the situation
2015470	await/VBP/14	130	146	anticipation	investor	cue and fresh lead
2016079	enjoy/VBP/4	159	222	joy	chinese people	higher living standard
2016341	await/VBP/14	131	147	anticipation	investor	the Dow Jones direction and the direction
2016504	prepare/VBP/31 for/IN/32	64	65	anticipation	they	the end
2016832	shun/VBP/6	7	10	fear	both the Front and the Congress	the BJP
2017695	fear/VBP/14	603	838	fear	they	could shut down dozen
2018421	shun/VBP/6	8	11	fear	both the Front and the Congress	the BJP
2018618	be/VBP/2 sad/JJ/3	6	31	sadness	I	that , the chinese government has signal
2019060	shun/VBP/6	9	12	fear	both the Front and the Congress	the BJP
2019185	expect/VBP/2	1672	2120	anticipation	we	the Croatian government to show the kind
2019382	expect/VBP/2	1673	2121	anticipation	analyst here	Washington to announce another 10 million dollar
2019437	expect/VBP/2	1674	2122	anticipation	analyst here	Washington to announce another 10 million dollar
2020060	expect/VBP/2	321	446	anticipation	I	nothing
2020387	be/VBP/4 afraid/JJ/5	167	258	fear	next year	this will be forget
2021289	be/VBP/1 glad/JJ/2 that/IN/3	215	248	joy	I	history has be kind
2022185	expect/VBP/1	1675	2124	anticipation	analyst	the government to soon grant a five-to-10-percent tariff hike and subsidy
2023028	predict/VBP/2 that/IN/3	187	279	anticipation	the forecast	the Asia-Pacific airline fleet will more than double
2023389	trust/VBP/6	49	89	trust	not all anthropologist	the Caucasoid label
2024394	expect/VBP/4	1676	2125	anticipation	NOL and APL official	to finalize the merger later this year
2024639	attract/VBP/2	24	41	joy	footloose fund look	those factor
2024929	expect/VBP/2	1677	2126	anticipation	trader	robusta coffee price to move up and reduce the wide gap
2024933	worry/VBP/2	50	139	fear	the guerrilla camp leader	the fighter
2025267	fear/VBP/4 that/IN/5	604	840	fear	Borgen and Amnesty International	a royal visit may give the impression
2026103	assume/VBP/2 that/IN/3	57	87	anticipation	we	it was do , ,
2026127	expect/VBP/1	1678	2127	anticipation	I	it to be resolve
2026934	fear/VBP/2	605	841	fear	both side	the Hindu nationalist , the third power bloc , would emerge winner
2027144	fear/VBP/5	606	842	fear	they	the Moslems will be tempt to go back
2027344	prepare/VBP/28 for/IN/29	65	66	anticipation	they	EU membership
2027567	fear/VBP/22	607	843	fear	they	it will become permanent
2027834	prepare/VBP/27 for/IN/28	66	67	anticipation	they	EU membership
2028206	fear/VBP/29 that/IN/30	608	844	fear	some	end it will stimulate a regional arm race
2028438	prepare/VBP/2 for/IN/3	67	68	anticipation	South Korea	a momentous
2028682	loathe/VBP/2	4	4	disgust	they	each other
2029113	assume/VBP/2 that/IN/3	58	88	anticipation	we	it was do , ,
2029669	expect/VBP/2	1679	2128	anticipation	we	to make steady six to seven percent growth this year and
2029673	expect/VBP/5	322	447	anticipation	the government and most analyst	economic recovery
2030336	fear/VBP/2	387	1231	fear	we	we
2030629	fear/VBP/2	388	1232	fear	we	we
2030875	fear/VBP/17	609	845	fear	skipper	a narrower harbor can only mean more crowding and more danger
2031947	expect/VBP/2	1680	2130	anticipation	we	to make steady six-to-seven percent growth this year and
2033386	expect/VBP/1	1681	2131	anticipation	we	to move it
2033940	loathe/VBP/26	5	5	disgust	Prime Minister John Major , he conservative leadership ,	I
2033944	loathe/VBP/16	6	6	disgust	you	I
2034216	rely/VBP/16 on/IN/17	73	109	trust	they	international call
2035240	fear/VBP/11	610	846	fear	some rightwing leader	the timing will mean
2036163	loathe/VBP/26	7	7	disgust	you	I
2036258	fear/VBP/17 that/IN/18	611	847	fear	programmer	many system will interpret this to mean 1900
2036559	fear/VBP/11	612	848	fear	some rightwing leader	the timing will mean
2038020	expect/VBP/11	323	450	anticipation	he doctor	a full recovery
2038077	expect/VBP/1	1682	2135	anticipation	doctor	a full recovery replacement
2038114	expect/VBP/2	1683	2136	anticipation	we	to have a answer
2038287	fear/VBP/14	389	1237	fear	they	a public backlash
2038405	loathe/VBP/23	8	8	disgust	you	I
2038944	be/VBP/1 glad/JJ/2 that/IN/3	216	250	joy	I	history has be kind
2039038	await/VBP/22	132	148	anticipation	Chun and Roh , former junta leader , and 13 ,	a final ruling Thursday
2039433	expect/VBP/1	1684	2137	anticipation	official	the regional market share to rise
2039563	forecast/VBP/11	71	115	anticipation	the ADB	China 's gross domestic product -lrb- GDP -rrb- would grow , down slightly
2040097	fear/VBP/5	613	849	fear	the United Front and Congress	new election would play
2041422	rely/VBP/12 on/IN/13	74	110	trust	they	profit
2041671	expect/VBP/2	324	451	anticipation	I	lacklustre trading
2041987	expect/VBP/8	325	452	anticipation	Schwarzenegger 's doctor	a full
2042201	be/VBP/2 afraid/JJ/3 that/IN/4	168	259	fear	I	I will never be able to finish it
2042314	fear/VBP/4 that/IN/5	614	850	fear	supporter	federal restriction will have
2042374	fear/VBP/10	390	1240	fear	they	the sideline nationalist
2042501	fear/VBP/25	391	1241	fear	people	government
2043151	fear/VBP/2	615	851	fear	independent source	most be dead , not hold prisoner
2043466	fear/VBP/10	392	1243	fear	they	the sideline Hindu nationalist
2044193	be/VBP/2 happy/JJ/3 that/IN/4	447	1253	joy	I	the church has say something
2045864	expect/VBP/2	1685	2140	anticipation	I	the market to trend mostly higher again tomorrow
2045879	expect/VBP/1	1686	2141	anticipation	trader	the dollar to move
2046327	fear/VBP/5	616	852	fear	they	they child will be abducted or victim
2046444	fear/VBP/1 that/IN/2	617	854	fear	they	the new advertising restriction will prompt tobacco company to pull out
2046634	discourage/VBP/11	5	9	sadness	queue jump	the arm soldier
2046657	fear/VBP/3	393	1247	fear	the religious warrior	possible guerilla attack - government troops
2047449	expect/VBP/6	1687	2142	anticipation	the director	the operate result to be better
2047451	expect/VBP/2	1688	2143	anticipation	most analyst	group net profit to grow about 12 percent to 344.3 million dollar
2047582	expect/VBP/36	1689	2144	anticipation	investor	it to do so
2048148	fear/VBP/3 that/IN/4	618	855	fear	human rights militant	grow fatalism will discredit the human rights commission
2048769	enjoy/VBP/4	160	223	joy	we armed force	a high morale
2049669	expect/VBP/25	1690	2145	anticipation	they	to grow
2050256	expect/VBP/26	1691	2147	anticipation	they	to grow
2050734	fear/VBP/9	619	856	fear	they	will be hit
2050764	fear/VBP/2 that/IN/3	620	857	fear	many	the warmth is now cool ,
2051005	fear/VBP/17	621	858	fear	they	would favor Hindu nationalist
2051013	fear/VBP/2	394	1252	fear	they	foreign investor ' reaction
2051088	fear/VBP/5	395	1253	fear	authority	authority
2051135	enjoy/VBP/6	161	224	joy	resident	the beginning
2052267	fear/VBP/17	622	860	fear	they	would favor Hindu nationalist
2052836	fear/VBP/24	396	1256	fear	dealer	dealer
2052890	hate/VBP/3	53	85	disgust	I	clothes
2054134	expect/VBP/2 that/IN/3	1692	2148	anticipation	we	-lrb- chinese official -rrb- will live up
2054185	expect/VBP/2	326	454	anticipation	most analyst	another quarter-point hike May 20
2054229	expect/VBP/13	1693	2150	anticipation	we	we koreas-us ,2 ndlead ex-new York has been delay
2054656	be/VBP/2 happy/JJ/3	448	1254	joy	I	because , it be hard to feel my grip
2054733	loathe/VBP/33	9	12	disgust	major	I
2055206	enjoy/VBP/1	162	225	joy	both	limited support
2055333	be/VBP/2 glad/JJ/3	217	251	joy	we	to see this materialize
2055518	enjoy/VBP/1	163	226	joy	both	limited support
2056401	await/VBP/4	133	150	anticipation	close as frantic relative	news
2056914	be/VBP/8 still/RB/9 afraid/JJ/10 of/IN/11	53	76	fear	many Hong Kong people	they
2058441	fear/VBP/2 that/IN/3	623	861	fear	canadian official	the massive flooding could well be repeat
2058444	fear/VBP/10	624	862	fear	Manitoba official	it will produce the worst flooding
2059057	be/VBP/21 glad/JJ/22	218	252	joy	we	to see this materialize
2060215	predict/VBP/1	188	281	anticipation	analyst	India face a period
2060927	expect/VBP/2	1694	2151	anticipation	I	he will continue to recruit
2061081	be/VBP/1 really/RB/2 glad/JJ/3 that/IN/4	219	253	joy	I	I win today
2061396	expect/VBP/1	1695	2152	anticipation	we	the invitation to come today itself
2061475	be/VBP/7 happy/JJ/8	449	1257	joy	I	to win here
2061809	expect/VBP/10	1696	2153	anticipation	israeli analyst	the scandal to drag on
2062407	expect/VBP/9	1697	2154	anticipation	israeli analyst	the scandal to drag on
2062778	expect/VBP/2	1698	2155	anticipation	we	the number to be much higher
2063270	expect/VBP/2	1699	2156	anticipation	we	the number to be much higher
2063273	fear/VBP/4	397	1259	fear	indian official	indian official
2063397	expect/VBP/9	1700	2157	anticipation	israeli analyst	the scandal to drag on
2064111	fear/VBP/8	625	863	fear	both the Front and Congress	poll would lead
2064529	fear/VBP/16	626	864	fear	both the Front -lrb- around 180 seat -rrb- and Congress -lrb- 139 -rrb-	poll would lead
2064606	expect/VBP/31	1701	2158	anticipation	many analyst	will be win nationally
2064786	fear/VBP/8	627	865	fear	both the Front and Congress	new poll would lead
2064883	fear/VBP/2	628	866	fear	leading rightwinger	ballot then would become a referendum , a issue
2065006	be/VBP/1 happy/JJ/2	450	1258	joy	I	to be here , '' he say , prompt loud chant
2065091	be/VBP/1 happy/JJ/2	451	1259	joy	I	to be here , '' he say , prompt loud chant
2065516	predict/VBP/1	189	282	anticipation	analyst	India face a period
2065912	be/VBP/2 very/RB/3 glad/JJ/4 that/IN/5	220	254	joy	I	the truth come
2066082	be/VBP/6 happy/JJ/7	452	1260	joy	I	to be alive , let alone play golf
2066184	fear/VBP/2	629	867	fear	government official	the election then would become a referendum , a issue
2066867	fear/VBP/2	630	868	fear	government official	the election then would become a referendum , a issue
2067968	prepare/VBP/3 for/IN/4	68	69	anticipation	MANILA : negotiator	peace talk Tuesday
2068054	expect/VBP/2	1702	2159	anticipation	we	the two leader to underscore the necessity
2068554	be/VBP/6 happy/JJ/7 that/IN/8	453	1262	joy	I	it be better
2069258	enjoy/VBP/19	164	228	joy	investor	perk
2069618	prepare/VBP/13 for/IN/14	69	70	anticipation	they	they role
2069718	prepare/VBP/13 for/IN/14	70	71	anticipation	they	they role
2070079	expect/VBP/2	1703	2160	anticipation	we	the situation to greatly improve
2070097	prepare/VBP/13 for/IN/14	71	72	anticipation	they	they role
2071081	prepare/VBP/13 for/IN/14	72	73	anticipation	they	they role
2072554	be/VBP/11 just/RB/12 glad/JJ/13	221	255	joy	I	I 've get
2073033	depend/VBP/5 on/IN/6	89	121	trust	Relations	condition
2073171	fear/VBP/3 that/IN/4	631	869	fear	the rebel	the refugee , , will spread the disease south
2073784	fear/VBP/2 that/IN/3	632	870	fear	they	cholera plague the Kasese and Biaro camp south , , would contaminate the city
2074327	expect/VBP/7	1704	2162	anticipation	Germany 's lead six economic research institute	gross domestic product -lrb- GDP -rrb- to rise this year
2076255	expect/VBP/2	1705	2163	anticipation	we	to continue the very good relation
2076980	expect/VBP/2	1706	2164	anticipation	we	this acquisition will contribute and beyond
2076981	expect/VBP/2	1707	2165	anticipation	the company	to close the transaction and assume ownership and operating responsibility
2077100	expect/VBP/2	1708	2166	anticipation	we	this acquisition will contribute and beyond
2077115	expect/VBP/2	1709	2167	anticipation	the company	to close the transaction and assume ownership and operating responsibility
2077184	fear/VBP/12	633	871	fear	industry official	new capacity expect might lead and pull down price and profitability
2077293	fear/VBP/12	634	872	fear	industry official	new capacity expect might lead and pull down price and profitability
2077341	forecast/VBP/2	72	116	anticipation	the bulletin	the unemployment rate would remain or above
2077580	expect/VBP/14	1710	2168	anticipation	we	other investor to join
2077670	expect/VBP/11	1711	2169	anticipation	most foreign bank	to draw to make loan
2078312	expect/VBP/16	1712	2170	anticipation	emergency service official	the city to remain uninhabitable
2078845	fear/VBP/23	635	873	fear	indian official investigate the disaster , cause ,	the toll could be closer
2079436	fear/VBP/22	398	1271	fear	official here	official here
2080397	prepare/VBP/1 for/IN/2	73	74	anticipation	leader	a June summit here
2080671	prepare/VBP/6 for/IN/7	74	75	anticipation	leader	Earth summit II
2080673	prepare/VBP/19 for/IN/20	75	76	anticipation	world leader	a June summit here
2080760	predict/VBP/9 that/IN/10	190	283	anticipation	the institute	Germany 's ratio -lrb- GDP -rrb- will be 3.2 percent
2080767	predict/VBP/3 that/IN/4	191	284	anticipation	the institute	public revenue receipt would be 20 billion mark
2080990	fear/VBP/11	399	1272	fear	we	we
2081097	fear/VBP/1	636	874	fear	Palestinians	the right-wing israeli leader will harden he stance even further
2081219	fear/VBP/29 that/IN/30	637	875	fear	local rebel official	a cholera outbreak could spread
2081263	expect/VBP/12	1713	2171	anticipation	they	Clinton to announce
2081266	expect/VBP/1	1714	2172	anticipation	official	the city to remain uninhabitable
2081290	expect/VBP/30	1715	2173	anticipation	we	the yen to continue to be weak
2082187	fear/VBP/23	638	876	fear	indian official investigate the disaster , cause ,	the toll could be closer and a opposition party has claim
2082263	expect/VBP/2	1716	2174	anticipation	we	these new product to contribute
2082943	expect/VBP/1	1717	2175	anticipation	official	the city to remain uninhabitable
2082947	expect/VBP/11	1718	2176	anticipation	they	Clinton to announce
2083312	await/VBP/39	134	153	anticipation	resident	he arrival
2083324	fear/VBP/11	400	1276	fear	we	we
2083654	predict/VBP/9 that/IN/10	192	285	anticipation	the institute	Germany 's ratio -lrb- GDP -rrb- will be 3.2 percent
2083836	expect/VBP/4	1719	2177	anticipation	doctor	he will be release early this week
2085310	expect/VBP/2	1720	2178	anticipation	US official	to get independent access
2085965	be/VBP/10 glad/JJ/11	222	256	joy	I	to know
2085991	be/VBP/10 glad/JJ/11	223	257	joy	I	to know
2086827	be/VBP/2 satisfy/VBN/3 that/IN/4	45	49	joy	we	we were release safely
2087098	expect/VBP/16	1721	2179	anticipation	both firm	the agreement to result
2087548	be/VBP/2 satisfy/VBN/3 that/IN/4	46	50	joy	we	we were release safely
2087757	be/VBP/2 very/RB/3 sadden/VBN/4 by/IN/5	7	7	sadness	I	the tragic -lrb- death -rrb- toll
2089146	forecast/VBP/3	73	117	anticipation	ANA	its international service would account
2089660	fear/VBP/2	401	1277	fear	we	the worse
2089881	fear/VBP/2	402	1278	fear	we	the worse
2090042	expect/VBP/5	1722	2181	anticipation	they	line to be re - open
2090152	fear/VBP/3	403	1279	fear	some	some
2090440	expect/VBP/18	327	457	anticipation	doctor	doctor
2090529	fear/VBP/21	639	877	fear	some investor	the May 1 ballot may not produce any clear majority
2090568	expect/VBP/16	1723	2183	anticipation	I	to begin
2090580	expect/VBP/15	1724	2184	anticipation	banker	it to be less than 50 percent
2091316	be/VBP/2 glad/JJ/3	224	258	joy	I	to hear the news
2091629	enjoy/VBP/2	165	230	joy	dortmund fan	Manchester street party
2092385	rely/VBP/9 on/IN/10	75	111	trust	about one million angolan	international aid
2093827	be/VBP/2 happy/JJ/3	454	1271	joy	I	we can get this over
2095029	be/VBP/2 satisfy/VBN/3 that/IN/4	47	51	joy	we	the peruvian people did not give in
2095709	worry/VBP/8	51	142	fear	we	we
2095712	worry/VBP/3	52	143	fear	I	I
2096837	be/VBP/7 happy/JJ/8	455	1275	joy	I	to make this statement
2096855	fear/VBP/14 that/IN/15	640	878	fear	I	it could be exploit to legitimize the syrian presence
2097182	be/VBP/7 happy/JJ/8	456	1276	joy	I	to make this statement
2097315	expect/VBP/1	1725	2187	anticipation	I	you to take you maneuver and conduct it
2099652	expect/VBP/21	1726	2188	anticipation	we	England to change theirs
2100613	be/VBP/9 just/RB/10 glad/JJ/11	225	259	joy	I	I be the lucky one
2100791	be/VBP/1 happy/JJ/2	457	1277	joy	I	to touch a shark 's fin
2100797	enjoy/VBP/7	67	300	joy	I	I do not see
2102637	expect/VBP/2	1727	2189	anticipation	we	this case to be the first and last
2103382	expect/VBP/13	1728	2190	anticipation	we	this case to be the first and last
2103496	be/VBP/1 glad/JJ/2	226	260	joy	we	to get the first one
2103671	predict/VBP/1	193	286	anticipation	Hoteliers	Huating might have to drop its rate to fill its room , lead
2104014	fear/VBP/2	641	879	fear	the staff	they may have to close down the primate house
2104048	expect/VBP/13	1729	2191	anticipation	we	this case to be the first and last
2104638	expect/VBP/13	1730	2192	anticipation	we	this case to be the first and last
2104702	expect/VBP/1	1731	2193	anticipation	analyst	the company to comment
2105457	expect/VBP/1	1732	2194	anticipation	I	you to take you maneuver and conduct it
2105909	be/VBP/1 afraid/JJ/2 that/IN/3	169	263	fear	I	the majority will not be resettle
2106038	expect/VBP/1	1733	2195	anticipation	we	they to come up
2106070	be/VBP/2 very/RB/3 glad/JJ/4 that/IN/5	227	261	joy	I	Queens College has allow I to start this
2106320	be/VBP/1 afraid/JJ/2 that/IN/3	170	264	fear	I	the majority will not be resettle
2106743	predict/VBP/28	194	287	anticipation	observer	she leadership could be challenge
2107200	be/VBP/2 very/RB/3 glad/JJ/4 that/IN/5	228	262	joy	I	Queens College has allow I to start this
2107333	be/VBP/1 happy/JJ/2	458	1281	joy	I	that he be back alright
2108535	be/VBP/7 happy/JJ/8	459	1283	joy	I	just to be here
2109294	expect/VBP/3	1734	2196	anticipation	nearly all analyst	british interest rate to be raise , the next meeting
2109542	enjoy/VBP/20	166	233	joy	french company invest , or cuban business want to set up shop ,	a certain minimum amount
2110548	expect/VBP/17	1735	2197	anticipation	they	to be they last working session
2110577	worry/VBP/3	53	145	fear	they	they
2110625	enjoy/VBP/20	167	234	joy	french company invest , or cuban business want to set up shop ,	a certain minimum amount
2112002	predict/VBP/16	195	288	anticipation	political analyst -- as many Indonesian as Western --	further pre-election violence be inevitable
2112171	fear/VBP/3	404	1283	fear	Family member	Family member
2112381	be/VBP/2 happy/JJ/3 that/IN/4	460	1284	joy	we	they have come but we do not know
2112539	fear/VBP/1	642	880	fear	they	many may have been massacre
2114194	fear/VBP/2	643	881	fear	they	a massacre may have take place
2114329	be/VBP/2 just/RB/3 glad/JJ/4	229	264	joy	I	to get pole
2114635	be/VBP/1 happy/JJ/2	461	1286	joy	I	to be here
2114773	fear/VBP/2	644	882	fear	civilian	they more
2114837	be/VBP/2 just/RB/3 glad/JJ/4	230	265	joy	I	to get pole
2114847	be/VBP/2 just/RB/3 happy/JJ/4	462	1287	joy	I	to be
2115704	fear/VBP/2	645	883	fear	civilian	they more
2115782	fear/VBP/2	646	884	fear	they	a massacre may have take place
2119137	fear/VBP/2	647	885	fear	most hindu	they may be kill
2119693	fear/VBP/2	648	886	fear	most hindu	they may be kill
2120957	fear/VBP/2	649	887	fear	most hindu	they may be kill
2121642	expect/VBP/3	328	461	anticipation	they	police curb
2121643	predict/VBP/8	196	289	anticipation	mainland dissident hole up	they could be arrest
2121663	expect/VBP/18	329	462	anticipation	they	bleak time
2121669	fear/VBP/6	405	1292	fear	they -lrb- chinese dissident -rrb-	they -lrb- chinese dissident -rrb-
2121734	fear/VBP/2 that/IN/3	650	888	fear	small depositor	put the two bank was bury forever they hope
2122595	expect/VBP/1	1736	2201	anticipation	many	the Conservatives and Reform to duke it out
2122599	be/VBP/6 angry/JJ/7 that/IN/8	12	65	anger	both Reform and the Conservatives	the government has not cut personal tax
2122601	fear/VBP/8	651	889	fear	some	the New Democrats , , could win
2126026	expect/VBP/2 that/IN/3	1737	2202	anticipation	I	the country 's export growth will meet the target ,
2126244	fear/VBP/13	406	1296	fear	british capital market , traditionally hostile ,	victory
2126258	predict/VBP/6 that/IN/7	197	290	anticipation	bond , stock and currency dealer	Labor will win a majority
2126985	fear/VBP/4	407	1297	fear	the asylum seeker	harsh persecution
2127922	foresee/VBP/11	61	79	anticipation	industrial manufacturing professional	heavy trading
2128011	fear/VBP/3	408	1298	fear	the asylum-seekers	harsh persecution
2128677	assume/VBP/3 that/IN/4	59	89	anticipation	some people	any riot can still happen
2130405	fear/VBP/1 that/IN/2	652	891	fear	local	there could be a disaster
2133297	predict/VBP/3	198	292	anticipation	many analyst	the liberal and Conservatives will split the federalist vote , allow the Bloc to retain its power base there
2133824	predict/VBP/3	199	293	anticipation	all opinion poll	speculation has been mount
2134380	be/VBP/23 scared/JJ/24 of/IN/25	13	23	fear	other	my abdication
2134505	fear/VBP/3	409	1301	fear	some	some
2135116	expect/VBP/9	1738	2203	anticipation	analyst	internet commerce to swell
2135504	fear/VBP/4	653	893	fear	they	Netanyahu 's narrow escape had leave he more beholden
2135568	be/VBP/23 scared/JJ/24 of/IN/25	14	24	fear	other	my abdication
2136168	fear/VBP/8	654	894	fear	the all-conquering Chinese	as they attempt to repeat they feat
2136524	expect/VBP/4	1739	2205	anticipation	they	to move the motion again
2137351	expect/VBP/3	1740	2206	anticipation	many economist	Brown will be force to raise other tax to balance the book ,
2139614	anticipate/VBP/3	75	101	anticipation	let 's	early election
2139752	expect/VBP/21	1741	2209	anticipation	we	more than 500,000 line to be add this year
2139875	expect/VBP/2	1742	2210	anticipation	I	we to take firm decision ''
2140056	fear/VBP/18	410	1305	fear	the local authority	avalanche due
2140059	fear/VBP/23	411	1306	fear	they	serious flooding
2140252	fear/VBP/1	655	896	fear	official	the Brunkild dike , the city 's most important flood protection , could fail to hold back the Big Red
2140830	fear/VBP/15	656	897	fear	legislator	Beijing is use its 40 billion dollar annual trade surplus to finance a menacing military buildup
2141015	fear/VBP/2	657	898	fear	most hindu	they may be kill
2141946	fear/VBP/4	658	899	fear	they	Netanyahu 's narrow escape had leave he more beholden
2142696	fear/VBP/6	659	900	fear	both the Clinton administration and Congress	Beijing may be heavy-handed , cite its proposal to sharply curb freedom there
2143545	fear/VBP/6	660	901	fear	both the Clinton administration and Congress	Beijing may be heavy-handed , cite its proposal to sharply curb freedom there
2144530	await/VBP/1	135	154	anticipation	Houston	the winner
2144579	fear/VBP/7	412	1313	fear	they	new such attack
2144890	enjoy/VBP/16	168	238	joy	the inmate	a relative degree
2144953	expect/VBP/2 that/IN/3	1743	2214	anticipation	we	the board will consider the document
2145125	expect/VBP/1	330	469	anticipation	we	China 's response
2145308	await/VBP/4	136	155	anticipation	a number	he
2145413	expect/VBP/10 that/IN/11	1744	2216	anticipation	South Koreans	many refugee will be unskilled
2146336	predict/VBP/12	200	294	anticipation	opinion poll	will be win decisively
2147369	be/VBP/17 glad/JJ/18 that/IN/19	231	266	joy	we	he be back
2147480	enjoy/VBP/51	169	239	joy	the people	a good life
